Time	FP1_COP_X	FP1_COP_Y	FP1_COP_Z	FP1_Force_X	FP1_Force_Y	FP1_Force_Z	FP2_COP_X	FP2_COP_Y	FP2_COP_Z	FP2_Force_X	FP2_Force_Y	FP2_Force_Z	FP3_COP_X	FP3_COP_Y	FP3_COP_Z	FP3_Force_X	FP3_Force_Y	FP3_Force_Z	FP4_COP_X	FP4_COP_Y	FP4_COP_Z	FP4_Force_X	FP4_Force_Y	FP4_Force_Z
0.075848043	198.8394961	300.4071324	0.055875517	0.000349626	-9.23E-05	0.151817758	202.9003556	-304.3650026	-0.079582736	0	0	0	207.6431971	-1058.390015	0.077031553	0	0	0	-199.669023	-305.4222658	-0.130891893	0	0	0
0.076845741	198.8394961	300.4071324	0.055875517	0.000349626	-9.23E-05	0.151817758	202.9003556	-304.3650026	-0.079582736	0	0	0	207.6431971	-1058.390015	0.077031553	0	0	0	-199.669023	-305.4222658	-0.130891893	0	0	0
0.077843438	198.8394961	300.4071324	0.055875517	0.000349626	-9.23E-05	0.151817758	202.9003556	-304.3650026	-0.079582736	0	0	0	207.6431971	-1058.390015	0.077031553	0	0	0	-199.669023	-305.4222658	-0.130891893	0	0	0
0.078841136	198.8394961	300.4071324	0.055875517	-0.100641247	0.268740313	-4.908895264	202.9003556	-304.3650026	-0.079582736	0	0	0	207.6431971	-1058.390015	0.077031553	0	0	0	-199.669023	-305.4222658	-0.130891893	0	0	0
0.079838833	198.8394961	300.4071324	0.055875517	0.000349626	-9.23E-05	0.151817758	202.9003556	-304.3650026	-0.079582736	0	0	0	207.6431971	-1058.390015	0.077031553	0	0	0	-199.669023	-305.4222658	-0.130891893	0	0	0
0.080836531	198.8394961	300.4071324	0.055875517	0.000349626	-9.23E-05	0.151817758	202.9003556	-304.3650026	-0.079582736	0	0	0	207.6431971	-1058.390015	0.077031553	0	0	0	-199.669023	-305.4222658	-0.130891893	0	0	0
0.081834229	198.8394961	300.4071324	0.055875517	0.000349626	-9.23E-05	0.151817758	202.9003556	-304.3650026	-0.079582736	0	0	0	207.6431971	-1058.390015	0.077031553	0	0	0	-199.669023	-305.4222658	-0.130891893	0	0	0
0.082831926	198.8394961	300.4071324	0.055875517	0.000349626	-9.23E-05	0.151817758	202.9003556	-304.3650026	-0.079582736	0	0	0	207.6431971	-1058.390015	0.077031553	0	0	0	-199.669023	-305.4222658	-0.130891893	0	0	0
0.083829624	198.8394961	300.4071324	0.055875517	0.000349626	-9.23E-05	0.151817758	202.9003556	-304.3650026	-0.079582736	0	0	0	207.6431971	-1058.390015	0.077031553	0	0	0	-199.669023	-305.4222658	-0.130891893	0	0	0
0.084827322	198.8394961	300.4071324	0.055875517	0.000349626	-9.23E-05	0.151817758	202.9003556	-304.3650026	-0.079582736	0	0	0	207.6431971	-1058.390015	0.077031553	0	0	0	-199.669023	-305.4222658	-0.130891893	0	0	0
